num_images_per_question,num_correct_edges,num_edges,num_1,num_1_correct,num_0,num_0_correct
8,129,224,75,42,149,96
8,162,224,67,34,157,128
8,197,224,68,50,156,139
8,169,224,84,44,140,121
8,194,224,88,67,136,118
8,189,224,69,47,155,145
8,182,224,82,60,142,122
8,210,224,68,55,156,150
8,193,224,66,39,158,150
8,151,224,67,40,157,117
8,187,224,73,57,151,130
8,170,224,67,26,157,149
8,206,224,68,53,156,147
8,207,224,84,67,140,131
8,199,224,67,42,157,150
8,185,224,62,41,162,136
8,183,224,84,47,140,133
8,190,224,78,49,146,137
8,175,224,72,31,152,144
8,214,224,75,59,149,143
8,207,224,80,61,144,138
8,195,224,79,54,145,138
8,195,224,67,38,157,150
8,188,224,76,51,148,137
8,178,224,69,35,155,142
8,174,224,79,51,145,128
8,181,224,69,48,155,129
8,125,224,88,25,136,107
8,177,224,79,55,145,125
8,188,224,73,47,151,139
8,174,224,83,48,141,121
8,202,224,88,70,136,123
8,179,224,82,45,142,130
8,127,224,74,41,150,99
8,206,224,72,55,152,137
8,190,224,64,48,160,138
8,206,224,76,59,148,136
8,171,224,87,48,137,125
8,67,224,67,62,157,26
8,202,224,83,66,141,125
8,202,224,78,57,146,142
8,173,224,76,39,148,129
8,174,224,65,43,159,131
8,169,224,71,30,153,136
8,197,224,75,58,149,130
8,205,224,74,55,150,141
8,183,224,77,51,147,132
8,177,224,85,55,139,118
8,198,224,79,59,145,133
8,186,224,74,37,150,142
8,189,224,93,63,131,123
8,159,224,71,39,153,125
8,179,224,63,34,161,143
8,165,224,78,33,146,133
8,173,224,74,26,150,141
8,190,224,62,45,162,141
8,172,224,70,37,154,133
8,198,224,92,73,132,119
8,217,224,64,54,160,148
8,206,224,80,64,144,136
8,196,224,67,49,157,138
8,183,224,67,41,157,141
8,193,224,68,41,156,149
8,180,224,69,35,155,142
8,158,224,68,17,156,142
8,182,224,93,81,131,104
8,180,224,72,38,152,139
8,180,224,75,46,149,133
8,178,224,76,48,148,129
8,170,224,74,43,150,125
8,173,224,82,54,142,115
8,181,224,71,53,153,128
8,194,224,76,51,148,138
8,192,224,73,51,151,131
8,198,224,80,59,144,131
8,162,224,69,33,155,129
8,187,224,83,65,141,116
8,183,224,76,55,148,135
8,195,224,75,52,149,141
8,202,224,75,47,149,142
8,201,224,80,55,144,137
8,179,224,79,52,145,127
8,174,224,83,44,141,132
8,153,224,69,51,155,106
8,169,224,72,39,152,127
8,201,224,79,65,145,128
8,211,224,70,59,154,140
8,183,224,70,48,154,132
8,169,224,79,64,145,110
8,181,224,73,45,151,135
8,211,224,76,61,148,137
8,161,224,95,43,129,120
8,170,224,75,48,149,121
8,202,224,80,63,144,130
8,82,224,82,71,142,23
8,63,224,63,58,161,24
8,190,224,72,44,152,147
8,168,224,75,48,149,116
8,159,224,71,34,153,125
8,178,224,81,50,143,130
8,168,224,74,67,150,105
8,184,224,78,51,146,132
8,82,224,69,63,155,39
8,184,224,72,52,152,132
8,165,224,84,65,140,104
8,161,224,67,39,157,122
8,169,224,77,45,147,123
8,176,224,78,53,146,126
8,169,224,76,34,148,134
8,156,224,73,26,151,138
8,168,224,86,50,138,116
8,205,224,65,50,159,144
8,160,224,72,26,152,144
8,173,224,65,30,159,140
8,162,224,80,64,144,97
8,174,224,76,38,148,134
8,163,224,74,42,150,122
8,163,224,82,34,142,129
8,163,224,74,39,150,127
8,197,224,82,58,142,129
