p,VI,type,num_edge_error,num_edge,edge_error_rate,num_ans_error,ans_error_rate,num_ans
0.75,0.026713901718178123,I_3,2908,15156,0.1918712061229876,2045,0.4047901821060966,5052
0.75,0.16833341505731517,I_4,2419,15156,0.15960675640010558,1262,0.4996041171813143,2526
0.75,0.026713901718178123,I_5,2013,15160,0.13278364116094987,829,0.5468337730870713,1516
0.75,0.0,I_6,1673,15165,0.11031981536432575,596,0.5895153313550939,1011
0.75,0.2517845226854844,I_2,3832,15154,0.25287052923320574,3832,0.25287052923320574,15154
0.75,0.16588782450615153,I_3,3032,15156,0.20005278437582474,2133,0.42220902612826605,5052
0.75,0.10064935664814466,I_4,2354,15156,0.15531802586434415,1251,0.49524940617577196,2526
0.75,0.026713901718178123,I_5,1946,15160,0.1283641160949868,828,0.5461741424802111,1516
0.75,0.05344252024739008,I_6,1642,15165,0.10827563468513024,601,0.5944609297725024,1011
0.8,0.11880192910054474,I_2,3426,15154,0.22607892305661872,3426,0.22607892305661872,15154
0.8,0.026713901718178123,I_3,2586,15156,0.17062549485352335,1846,0.3653998416468725,5052
0.8,0.05341298851180008,I_4,2079,15156,0.13717339667458434,1122,0.44418052256532065,2526
0.8,0.0,I_5,1544,15160,0.10184696569920844,702,0.4630606860158311,1516
0.8,0.0,I_6,1145,15165,0.07550280250576986,473,0.4678536102868447,1011
0.8,0.20693306092937683,I_2,3480,15154,0.22964233865646033,3480,0.22964233865646033,15154
0.8,0.053442520247390074,I_3,2618,15156,0.1727368698865136,1867,0.36955661124307204,5052
0.8,0.0,I_4,1899,15156,0.12529691211401425,1055,0.4176563737133808,2526
0.8,0.026713901718178123,I_5,1530,15160,0.10092348284960422,678,0.4472295514511873,1516
0.8,0.0,I_6,1142,15165,0.07530497856907352,470,0.4648862512363996,1011
0.8,0.17446538652941826,I_2,3467,15154,0.22878447934538734,3467,0.22878447934538734,15154
0.8,0.026713901718178123,I_3,2579,15156,0.17016363156505673,1843,0.364806017418844,5052
0.8,0.0,I_4,1895,15156,0.12503299023489048,1060,0.41963578780680916,2526
0.8,0.0,I_5,1599,15160,0.10547493403693932,717,0.4729551451187335,1516
0.8,0.0,I_6,1049,15165,0.06917243653148698,434,0.42927794263105834,1011
0.8,0.23955862763471134,I_2,3649,15154,0.24079450970040914,3649,0.24079450970040914,15154
0.8,0.026713901718178123,I_3,2592,15156,0.171021377672209,1829,0.36203483768804434,5052
0.8,0.0,I_4,1935,15156,0.12767220902612827,1058,0.41884402216943784,2526
